\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\Created at 2026-04-05 08:00:17,,,,,,,,,,,,,,
\\For 2026,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2026-04-02,13,17528,517,1350,995,931,6635,1155,109,3471,575,1953,17690,162
2026-04-02,14,17560,516,1359,1046,973,6567,1164,101,3443,574,1842,17584,24
2026-04-02,15,17483,516,1362,1064,1028,6539,1186,101,3414,574,1741,17525,42
2026-04-02,16,17737,519,1447,1084,1093,6561,1214,102,3442,578,1779,17820,82
2026-04-02,17,17978,523,1466,1114,1153,6535,1245,104,3470,566,1867,18042,63
2026-04-02,18,17894,528,1483,1098,1158,6448,1242,99,3449,558,1929,17992,98
2026-04-02,19,17916,532,1470,1113,1170,6440,1260,94,3497,566,1883,18023,108
2026-04-02,20,17927,547,1502,1105,1154,6396,1250,92,3510,582,1806,17943,16
2026-04-02,21,17332,544,1497,1066,1102,6183,1199,89,3354,567,1728,17329,-2
2026-04-02,22,16347,536,1425,1008,1035,5864,1111,86,3194,563,1617,16440,92
2026-04-02,23,15516,523,1470,937,947,5478,1054,82,2986,542,1510,15530,14
2026-04-02,24,14608,511,1372,874,912,5146,980,77,2780,530,1498,14680,72
2026-04-03,1,14138,504,1372,839,899,4899,929,77,2711,512,1567,14310,172
2026-04-03,2,13930,495,1361,807,886,4711,887,72,2667,508,1615,14009,78
2026-04-03,3,13797,495,1360,800,896,4591,863,72,2704,499,1653,13933,137
2026-04-03,4,13753,491,1332,803,909,4553,849,73,2624,487,1699,13820,66
2026-04-03,5,13828,493,1277,821,922,4609,868,73,2689,428,1816,13994,166
2026-04-03,6,14211,494,1292,871,965,4697,887,78,2682,449,1869,14283,72
2026-04-03,7,14441,501,1348,901,967,4752,867,88,2727,477,1942,14570,129
2026-04-03,8,14555,515,1331,935,920,4856,878,86,2711,493,1906,14632,76
2026-04-03,9,14497,521,1349,966,807,4946,887,88,2737,507,1693,14501,4
2026-04-03,10,14094,519,1361,980,715,5094,942,90,2631,517,1398,14248,154
2026-04-03,11,14440,495,1336,984,776,5234,917,90,2842,515,1374,14563,123
2026-04-03,12,14153,479,1351,970,786,5240,893,90,2688,494,1334,14325,171
2026-04-03,13,13836,454,1352,951,760,5212,850,96,2598,474,1282,14029,192
2026-04-03,14,13581,438,1315,928,695,5045,810,105,2724,465,1246,13771,190
2026-04-03,15,13408,428,1347,907,628,4996,829,107,2702,473,1262,13678,270
2026-04-03,16,13604,432,1298,913,597,5022,904,106,2600,486,1392,13752,147
2026-04-03,17,14163,440,1331,941,743,5096,991,107,2695,496,1596,14436,273
2026-04-03,18,14749,449,1347,927,865,5117,1029,102,2739,499,1707,14783,34
2026-04-03,19,14954,463,1321,949,938,5181,1062,99,2752,498,1648,14911,-43
2026-04-03,20,15145,486,1355,959,957,5348,1088,99,2858,508,1600,15257,112
2026-04-03,21,14780,496,1357,925,918,5248,1060,98,2797,501,1526,14926,146
2026-04-03,22,14357,490,1352,894,859,5058,1015,101,2698,479,1473,14420,63
2026-04-03,23,13893,480,1289,831,814,4850,951,98,2723,454,1438,13929,36
2026-04-03,24,13397,465,1245,807,787,4624,904,96,2484,442,1458,13312,-85
2026-04-04,1,13130,459,1270,781,771,4444,866,92,2426,424,1535,13069,-61
2026-04-04,2,13026,458,1299,758,798,4316,841,90,2398,421,1635,13015,-11
2026-04-04,3,12910,457,1294,754,807,4245,830,94,2334,417,1674,12907,-2
2026-04-04,4,12953,457,1300,765,811,4235,831,94,2333,425,1733,12984,31
2026-04-04,5,13169,456,1280,790,830,4300,843,94,2367,410,1776,13146,-23
2026-04-04,6,13586,459,1298,824,892,4455,879,98,2464,439,1821,13629,43
2026-04-04,7,14210,480,1389,852,908,4663,927,97,2596,472,1931,14316,106
2026-04-04,8,14974,495,1363,885,871,4996,992,98,2915,498,2082,15195,221
2026-04-04,9,15511,511,1393,920,810,5265,1036,100,2940,520,2113,15606,95
2026-04-04,10,16019,518,1401,944,792,5557,1060,98,3032,532,2043,15978,-41
2026-04-04,11,16179,517,1411,979,817,5840,1115,105,3123,540,1697,16146,-33
2026-04-04,12,16234,518,1457,1002,846,5961,1150,103,3093,539,1465,16134,-100
2026-04-04,13,15999,506,1493,1005,895,5913,1146,98,3005,506,1430,15997,-2
2026-04-04,14,15994,501,1424,991,960,5732,1127,93,2921,491,1746,15988,-6
2026-04-04,15,15922,491,1434,1011,973,5573,1094,93,2878,481,1965,15992,70
2026-04-04,16,16207,490,1473,1054,975,5541,1090,91,2934,476,2140,16264,57
2026-04-04,17,16417,493,1408,1085,965,5564,1117,92,3010,474,2166,16372,-46
2026-04-04,18,16255,478,1402,1070,1001,5657,1116,92,3063,459,2015,16354,99
2026-04-04,19,16356,476,1438,1064,1037,5741,1129,93,3111,499,1871,16460,104
2026-04-04,20,16363,488,1377,1052,1046,5772,1133,94,3087,509,1794,16352,-12
2026-04-04,21,15815,512,1372,1012,1001,5597,1079,91,2980,458,1726,15831,16
2026-04-04,22,14716,504,1328,962,933,5340,1011,84,2837,463,1594,15056,341
2026-04-04,23,14177,470,1341,910,890,5096,987,80,2940,467,1451,14630,453
2026-04-04,24,13782,456,1370,866,890,4838,918,78,2627,458,1414,13916,134
